customer_id,gender,senior_citizen,has_partner,has_dependents,age,tenure_months,contract,payment_method,internet_service,num_products,monthly_charges,total_charges,support_calls,churn
CUST00782,Male,0,No,Yes,45,21,One year,Electronic check,Fiber optic,1,63.11,1175.0,1.0,1
CUST00783,Female,0,Yes,Yes,37,36,One year,Electronic check,Fiber optic,2,28.75,1044.13,1.0,0
CUST00784,Female,0,Yes,Yes,45,12,Two year,Mailed check,Fiber optic,1,48.28,608.31,3.0,1
CUST00785,Male,0,Yes,No,25,2,Two year,Credit card,DSL,2,61.86,118.63,3.0,1
CUST00786,Male,0,No,No,58,13,One year,Bank transfer,DSL,4,49.25,686.94,4.0,1
CUST00787,Male,0,Yes,Yes,56,53,One year,Electronic check,No,3,53.22,2754.65,2.0,0
CUST00788,Female,0,Yes,Yes,18,32,Month-to-month,Electronic check,No,2,49.38,1571.6,4.0,0
CUST00789,Female,0,Yes,Yes,20,16,Two year,Mailed check,Fiber optic,1,24.15,373.88,,1
CUST00790,Female,0,Yes,No,30,32,One year,Electronic check,Fiber optic,2,83.71,2673.21,4.0,1
CUST00791,Female,0,Yes,No,45,32,One year,Electronic check,Fiber optic,2,79.73,2609.76,3.0,1
CUST00792,Male,0,Yes,No,74,11,Month-to-month,Mailed check,DSL,2,85.34,933.5,3.0,1
CUST00793,Male,0,No,No,66,10,Two year,Credit card,Fiber optic,1,39.23,377.56,3.0,0
CUST00794,Male,0,Yes,No,42,15,Month-to-month,Electronic check,No,2,49.57,696.72,1.0,1
CUST00795,Male,0,Yes,No,73,17,Month-to-month,Bank transfer,Fiber optic,1,81.96,1459.75,1.0,1
CUST00796,Male,0,No,No,50,40,One year,Electronic check,DSL,4,79.96,3126.84,3.0,0
CUST00797,Female,0,No,No,55,18,One year,Bank transfer,DSL,1,70.63,1243.69,6.0,1
CUST00798,Male,0,Yes,Yes,70,55,Month-to-month,Mailed check,DSL,1,55.04,3111.9,0.0,0
CUST00799,Male,0,Yes,No,23,25,One year,Credit card,Fiber optic,1,111.29,,2.0,1
CUST00800,Female,0,No,No,61,59,Month-to-month,Mailed check,No,2,53.98,3183.81,2.0,1
CUST00801,Male,0,No,Yes,62,22,Month-to-month,Mailed check,No,3,65.56,1443.4,0.0,0
CUST00802,Male,0,No,Yes,49,30,Month-to-month,Electronic check,No,3,87.81,2586.98,,1
CUST00803,Male,0,Yes,Yes,62,44,Two year,Electronic check,Fiber optic,2,74.3,3265.77,3.0,1
CUST00804,Female,1,Yes,Yes,64,32,Month-to-month,Mailed check,Fiber optic,3,54.69,1732.59,4.0,1
CUST00805,Male,1,No,Yes,38,51,Month-to-month,Credit card,No,2,63.56,3250.54,6.0,1
CUST00806,Female,1,No,No,33,46,One year,Mailed check,Fiber optic,3,99.45,4499.39,2.0,0
CUST00807,Female,0,Yes,Yes,71,21,Month-to-month,Bank transfer,No,1,47.81,1023.9,1.0,1
CUST00808,Female,0,Yes,Yes,38,32,One year,Electronic check,Fiber optic,2,34.23,1146.19,2.0,1
CUST00809,Female,0,No,No,28,39,Two year,Mailed check,DSL,3,51.32,1991.29,0.0,0
CUST00810,Male,0,Yes,No,54,12,Two year,Electronic check,Fiber optic,3,104.95,1291.75,1.0,1
CUST00811,Female,0,No,Yes,53,47,Month-to-month,Electronic check,Fiber optic,3,28.9,1373.82,1.0,0
CUST00812,Male,0,Yes,No,52,18,Month-to-month,Mailed check,DSL,1,119.17,2114.67,5.0,1
CUST00813,Female,0,Yes,No,36,21,One year,Bank transfer,Fiber optic,1,74.1,1503.17,2.0,1
CUST00814,Male,0,Yes,No,37,13,Month-to-month,Mailed check,No,4,118.48,1494.32,2.0,1
CUST00815,Male,0,No,Yes,74,21,Month-to-month,Bank transfer,Fiber optic,1,113.9,2406.54,4.0,1
CUST00816,Male,0,Yes,No,35,8,Month-to-month,Bank transfer,DSL,1,65.28,519.43,1.0,1
CUST00817,Male,0,No,No,64,46,Month-to-month,Electronic check,Fiber optic,1,39.85,1896.85,4.0,1
CUST00818,Male,1,Yes,No,58,7,Two year,Credit card,Fiber optic,2,36.49,294.97,0.0,1
CUST00819,Male,0,No,Yes,66,23,One year,Electronic check,Fiber optic,1,44.0,1051.44,5.0,1
CUST00820,Male,0,No,Yes,31,22,Month-to-month,Electronic check,Fiber optic,2,91.01,2015.37,0.0,1
CUST00821,Male,0,No,No,32,22,Month-to-month,Electronic check,Fiber optic,2,47.29,992.27,0.0,1
CUST00822,Male,0,No,Yes,48,29,Two year,Electronic check,Fiber optic,4,54.14,1586.33,2.0,0
CUST00823,Male,0,Yes,Yes,18,13,Month-to-month,Bank transfer,DSL,1,64.88,846.63,2.0,1
CUST00824,Female,0,No,Yes,70,2,One year,Credit card,Fiber optic,2,111.32,165.72,0.0,1
CUST00825,Male,0,Yes,No,71,29,Month-to-month,Electronic check,Fiber optic,2,38.94,1189.76,2.0,0
CUST00826,Male,1,Yes,Yes,71,52,Two year,Electronic check,DSL,2,20.5,1121.11,5.0,0
CUST00827,Male,0,Yes,Yes,20,27,One year,Electronic check,DSL,2,26.01,645.06,2.0,1
CUST00828,Female,0,No,No,33,50,Month-to-month,Bank transfer,Fiber optic,3,110.48,5492.11,4.0,1
CUST00829,Female,0,No,Yes,40,23,Month-to-month,Mailed check,No,1,84.75,1921.75,1.0,1
CUST00830,Male,0,No,No,74,44,One year,Mailed check,Fiber optic,3,47.3,2111.69,2.0,0
CUST00831,Male,0,No,No,28,22,Two year,Bank transfer,Fiber optic,2,37.72,854.58,0.0,1
CUST00832,Female,0,No,No,29,43,Month-to-month,Mailed check,Fiber optic,1,49.43,2127.71,1.0,1
CUST00833,Male,0,No,No,27,37,One year,Credit card,DSL,3,31.48,1178.45,1.0,1
CUST00834,Male,0,Yes,No,49,61,Month-to-month,Electronic check,Fiber optic,2,114.15,6898.77,0.0,0
CUST00835,Female,0,No,No,33,56,Two year,Credit card,No,1,98.42,5530.59,0.0,1
CUST00836,Female,0,No,No,25,3,One year,Electronic check,Fiber optic,1,66.24,193.68,3.0,1
CUST00837,Male,0,No,No,55,63,Month-to-month,Electronic check,Fiber optic,1,106.5,6675.55,2.0,1
CUST00838,Male,0,Yes,Yes,29,19,Month-to-month,Bank transfer,DSL,2,44.95,777.42,1.0,1
CUST00839,Male,0,Yes,No,41,23,Month-to-month,Bank transfer,No,1,91.71,2110.68,4.0,1
CUST00840,Female,0,Yes,No,45,29,One year,Credit card,No,1,105.61,3080.54,2.0,1
CUST00841,Male,0,Yes,No,70,30,Month-to-month,Electronic check,DSL,1,55.68,1585.28,4.0,1
CUST00842,Male,0,Yes,No,25,39,Month-to-month,Credit card,Fiber optic,3,95.75,3735.17,1.0,1
CUST00843,Female,0,No,Yes,45,25,Two year,Electronic check,DSL,3,49.51,1243.86,3.0,1
CUST00844,Male,0,No,No,53,8,Month-to-month,Electronic check,Fiber optic,3,49.89,371.41,0.0,1
CUST00845,Male,0,No,No,43,58,One year,Electronic check,DSL,1,30.71,1800.17,2.0,1
CUST00846,Male,0,Yes,Yes,25,16,Month-to-month,Credit card,DSL,4,64.01,1017.53,3.0,1
CUST00847,Male,0,Yes,No,67,1,Month-to-month,Bank transfer,DSL,3,92.97,107.13,0.0,1
CUST00848,Female,1,Yes,No,45,5,Month-to-month,Mailed check,No,3,114.02,596.81,,1
CUST00849,Female,0,Yes,No,45,3,One year,Electronic check,No,2,80.38,267.88,3.0,1
CUST00850,Female,0,Yes,Yes,54,65,Month-to-month,Electronic check,DSL,2,106.31,6960.99,4.0,1
CUST00851,Male,0,Yes,No,58,4,Two year,Electronic check,Fiber optic,3,102.25,425.92,0.0,1
CUST00852,Male,0,No,Yes,53,64,Month-to-month,Mailed check,DSL,1,37.33,2365.27,0.0,0
CUST00853,Male,0,Yes,No,44,10,Month-to-month,Bank transfer,DSL,2,68.58,653.41,3.0,0
CUST00854,Male,0,No,Yes,71,21,Two year,Bank transfer,No,3,31.69,612.32,4.0,0
CUST00855,Female,0,No,No,34,46,Month-to-month,Credit card,DSL,3,88.22,4065.68,1.0,0
CUST00856,Male,0,No,No,26,27,Month-to-month,Electronic check,Fiber optic,4,114.99,3170.8,4.0,1
CUST00857,Male,0,No,Yes,50,66,Month-to-month,Electronic check,Fiber optic,3,33.71,2206.94,2.0,0
CUST00858,Male,0,No,No,70,41,One year,Mailed check,DSL,1,93.39,3851.47,1.0,0
CUST00859,Female,0,No,No,37,13,Two year,Bank transfer,Fiber optic,1,83.22,1044.25,2.0,0
CUST00860,Male,1,No,Yes,30,9,Month-to-month,Mailed check,No,2,78.36,714.98,1.0,1
CUST00861,Male,0,Yes,No,45,36,Month-to-month,Credit card,No,2,59.01,2187.33,2.0,0
CUST00862,Male,1,Yes,No,65,58,One year,Bank transfer,DSL,1,55.51,3253.89,3.0,0
CUST00863,Male,0,No,Yes,46,54,Two year,Electronic check,No,1,24.52,1245.54,1.0,0
CUST00864,Male,0,Yes,No,30,12,Month-to-month,Electronic check,No,2,41.79,530.01,2.0,1
CUST00865,Female,0,No,No,63,14,Two year,Bank transfer,DSL,3,21.52,332.09,4.0,1
CUST00866,Male,0,No,No,52,34,Month-to-month,Bank transfer,DSL,4,78.14,2665.43,0.0,1
CUST00867,Male,0,Yes,No,23,53,Month-to-month,Electronic check,DSL,3,30.59,1654.65,4.0,1
CUST00868,Male,0,No,Yes,35,20,Month-to-month,Electronic check,Fiber optic,3,107.3,2104.32,2.0,1
CUST00869,Male,1,No,No,68,16,Month-to-month,Bank transfer,Fiber optic,2,72.31,1160.12,0.0,1
CUST00870,Male,0,No,No,22,70,Month-to-month,Bank transfer,DSL,4,89.97,6353.41,1.0,0
CUST00871,Female,0,No,No,64,56,Two year,Electronic check,DSL,2,61.09,3472.04,1.0,1
CUST00872,Male,0,No,No,42,58,Month-to-month,Mailed check,DSL,3,76.06,4438.88,1.0,1
CUST00873,Female,0,No,No,19,4,Month-to-month,Electronic check,Fiber optic,4,114.27,412.93,3.0,1
CUST00874,Female,1,No,No,27,4,Month-to-month,Credit card,Fiber optic,4,28.27,61.06,1.0,1
CUST00875,Male,1,Yes,No,73,20,One year,Electronic check,Fiber optic,2,45.39,913.53,1.0,1
CUST00876,Male,0,Yes,No,47,10,Two year,Bank transfer,DSL,1,98.0,989.04,,0
CUST00877,Female,0,Yes,No,67,24,Month-to-month,Mailed check,Fiber optic,1,29.87,711.86,1.0,0
CUST00878,Male,0,Yes,No,62,26,Month-to-month,Electronic check,DSL,1,27.57,676.58,2.0,1
CUST00879,Female,0,Yes,Yes,22,37,Month-to-month,Mailed check,No,1,56.15,2099.4,2.0,1
CUST00880,Female,0,No,No,72,54,Month-to-month,Electronic check,Fiber optic,1,29.22,1583.39,0.0,1
CUST00881,Male,1,No,No,73,21,Month-to-month,Bank transfer,DSL,2,78.51,1663.2,1.0,1
CUST00882,Male,0,No,Yes,50,38,Month-to-month,Mailed check,DSL,2,42.63,1649.61,3.0,0
CUST00883,Female,0,No,No,71,46,One year,Electronic check,DSL,3,109.57,5026.54,3.0,1
CUST00884,Male,1,Yes,No,18,4,One year,Electronic check,DSL,1,98.35,368.96,1.0,1
CUST00885,Female,1,Yes,No,35,60,Month-to-month,Bank transfer,Fiber optic,3,89.97,5453.58,1.0,1
CUST00886,Female,0,No,No,49,57,Month-to-month,Electronic check,No,3,81.69,4618.46,0.0,0
CUST00887,Male,0,Yes,No,64,45,One year,Mailed check,DSL,2,106.35,4762.29,0.0,1
CUST00888,Female,1,No,Yes,66,20,One year,Electronic check,Fiber optic,4,42.31,907.91,2.0,0
CUST00889,Female,1,Yes,No,28,17,Month-to-month,Credit card,Fiber optic,1,,1796.92,8.0,1
CUST00890,Female,1,Yes,No,38,71,Two year,Mailed check,Fiber optic,1,98.95,7020.52,2.0,0
CUST00891,Female,0,Yes,No,43,4,Month-to-month,Bank transfer,DSL,2,94.82,358.68,4.0,1
CUST00892,Female,0,No,Yes,42,14,Month-to-month,Electronic check,DSL,1,76.13,976.66,2.0,1
CUST00893,Female,0,No,No,39,3,Month-to-month,Electronic check,No,2,44.62,127.69,2.0,0
CUST00894,Male,0,No,No,44,58,Two year,Electronic check,No,2,62.35,3565.77,,0
CUST00895,Female,0,No,No,66,55,Month-to-month,Electronic check,DSL,1,99.36,5477.53,3.0,0
CUST00896,Female,0,No,No,30,4,Two year,Bank transfer,DSL,1,23.18,148.0,2.0,1
CUST00897,Male,1,No,No,50,24,Month-to-month,Mailed check,Fiber optic,2,98.21,2246.33,3.0,1
CUST00898,Male,1,No,No,51,34,Month-to-month,Mailed check,Fiber optic,2,44.01,1475.99,1.0,1
CUST00899,Male,0,Yes,No,58,30,One year,Bank transfer,Fiber optic,2,34.43,1055.52,6.0,1
CUST00900,Female,0,No,No,52,19,Month-to-month,Electronic check,DSL,1,,490.66,2.0,1
CUST00901,Male,0,No,Yes,18,31,Month-to-month,Electronic check,No,1,22.73,771.44,4.0,1
CUST00902,Female,1,Yes,No,38,60,Month-to-month,Credit card,No,1,72.36,4360.59,3.0,0
CUST00903,Female,0,Yes,No,65,60,Two year,Mailed check,DSL,1,41.83,2563.96,1.0,0
CUST00904,Female,0,Yes,No,72,19,Month-to-month,Bank transfer,Fiber optic,3,118.94,2231.66,1.0,1
CUST00905,Female,0,Yes,No,23,49,Month-to-month,Electronic check,DSL,1,77.44,3772.39,0.0,1
CUST00906,Male,1,No,Yes,45,63,Month-to-month,Mailed check,Fiber optic,3,,2120.72,0.0,0
CUST00907,Female,0,No,No,34,22,One year,Electronic check,Fiber optic,3,88.88,2062.27,3.0,1
CUST00908,Female,0,No,Yes,22,24,Month-to-month,Credit card,DSL,1,109.77,2700.39,2.0,1
CUST00909,Female,1,No,Yes,48,30,Month-to-month,Bank transfer,Fiber optic,2,94.52,2842.22,4.0,1
CUST00910,Female,0,No,No,22,58,Month-to-month,Electronic check,DSL,4,27.64,1615.84,5.0,0
CUST00911,Female,0,Yes,No,55,31,One year,Credit card,Fiber optic,3,109.59,3429.04,2.0,0
CUST00912,Female,0,No,Yes,20,64,Month-to-month,Mailed check,Fiber optic,2,99.39,,0.0,1
CUST00913,Male,0,No,No,70,19,Month-to-month,Bank transfer,No,3,35.83,699.91,8.0,1
CUST00914,Male,0,No,No,40,48,One year,Electronic check,DSL,3,25.18,1210.94,8.0,0
CUST00915,Female,0,No,Yes,54,45,Two year,Electronic check,Fiber optic,2,75.73,3390.92,4.0,0
CUST00916,Female,0,No,No,70,55,One year,Electronic check,Fiber optic,3,35.6,1969.75,0.0,1
CUST00917,Female,1,Yes,No,54,55,Month-to-month,Electronic check,Fiber optic,2,103.46,5660.95,2.0,1
CUST00918,Female,0,No,Yes,27,18,One year,Bank transfer,Fiber optic,2,55.83,1029.74,1.0,0
CUST00919,Female,0,No,No,27,63,Two year,Bank transfer,Fiber optic,4,111.29,6939.64,0.0,1
CUST00920,Male,0,No,No,36,47,Month-to-month,Bank transfer,No,3,76.57,3585.76,1.0,1
CUST00921,Female,0,Yes,Yes,34,57,Month-to-month,Credit card,DSL,2,38.27,2218.12,2.0,1
CUST00922,Male,0,Yes,No,38,45,Month-to-month,Electronic check,Fiber optic,1,33.96,1546.66,2.0,0
CUST00923,Male,1,Yes,No,31,33,Two year,Credit card,Fiber optic,2,77.65,2539.32,1.0,1
CUST00924,Male,0,No,No,26,17,Month-to-month,Credit card,Fiber optic,3,96.19,1623.63,0.0,1
CUST00925,Male,0,Yes,No,63,70,Month-to-month,Mailed check,Fiber optic,3,98.15,6922.27,0.0,1
CUST00926,Male,0,No,Yes,18,4,Month-to-month,Electronic check,No,4,47.58,129.8,4.0,1
CUST00927,Female,0,Yes,No,68,20,Two year,Bank transfer,Fiber optic,3,40.42,748.17,1.0,0
CUST00928,Female,0,Yes,No,62,47,Month-to-month,Electronic check,No,2,,972.48,1.0,1
CUST00929,Female,0,No,No,30,15,One year,Credit card,DSL,1,87.92,1318.27,2.0,0
CUST00930,Female,1,No,Yes,21,70,Two year,Electronic check,Fiber optic,2,27.66,1868.36,1.0,0
CUST00931,Male,1,No,No,18,47,Month-to-month,Mailed check,DSL,3,62.08,2965.41,2.0,0
CUST00932,Male,0,Yes,No,66,9,One year,Mailed check,Fiber optic,2,80.17,675.32,1.0,1
CUST00933,Female,0,Yes,No,57,16,Month-to-month,Electronic check,Fiber optic,2,113.71,1830.58,2.0,1
CUST00934,Male,0,Yes,No,49,69,Two year,Mailed check,Fiber optic,2,51.18,3502.47,4.0,0
CUST00935,Female,0,Yes,No,51,61,One year,Electronic check,Fiber optic,1,44.98,2740.51,3.0,0
CUST00936,Male,0,No,No,45,10,Two year,Mailed check,DSL,1,85.42,774.03,1.0,0
CUST00937,Male,0,Yes,No,48,50,Month-to-month,Credit card,Fiber optic,2,81.92,4146.07,2.0,1
CUST00938,Male,0,No,Yes,25,3,Month-to-month,Electronic check,Fiber optic,1,53.21,111.56,2.0,1
CUST00939,Male,1,No,No,56,70,Month-to-month,Bank transfer,DSL,2,112.81,7843.39,0.0,1
CUST00940,Female,0,No,Yes,43,51,Month-to-month,Electronic check,DSL,2,104.49,5447.94,5.0,1
CUST00941,Male,0,No,No,51,19,Two year,Bank transfer,Fiber optic,2,42.4,833.32,3.0,0
CUST00942,Female,0,Yes,No,71,42,Month-to-month,Credit card,No,1,43.91,1892.34,3.0,0
CUST00943,Female,0,Yes,Yes,71,35,Month-to-month,Electronic check,DSL,3,71.23,2515.99,4.0,1
CUST00944,Male,0,No,No,20,46,Month-to-month,Credit card,DSL,2,97.36,4455.94,5.0,0
CUST00945,Female,0,Yes,No,67,26,Month-to-month,Mailed check,DSL,3,24.4,569.06,1.0,1
CUST00946,Female,0,No,No,29,69,Month-to-month,Electronic check,No,3,89.33,6148.83,2.0,1
CUST00947,Female,0,No,No,18,64,Month-to-month,Credit card,Fiber optic,1,84.82,5379.57,2.0,1
CUST00948,Female,0,No,No,71,37,Two year,Electronic check,DSL,2,43.15,1550.64,1.0,1
CUST00949,Male,0,No,No,61,49,Month-to-month,Electronic check,No,4,88.14,4239.7,4.0,1
CUST00950,Male,0,No,No,22,21,One year,Bank transfer,DSL,3,114.02,2400.14,0.0,0
CUST00951,Male,0,No,No,47,64,Month-to-month,Credit card,DSL,4,24.68,1658.19,5.0,0
CUST00952,Male,0,Yes,Yes,47,5,One year,Bank transfer,No,3,51.97,287.76,0.0,1
CUST00953,Female,0,No,Yes,74,70,Month-to-month,Electronic check,No,1,63.82,4462.11,1.0,1
CUST00954,Female,0,Yes,Yes,34,4,Two year,Credit card,No,1,109.93,437.69,2.0,0
CUST00955,Male,1,No,No,65,39,One year,Bank transfer,Fiber optic,2,116.23,4380.58,1.0,1
CUST00956,Male,0,No,No,64,35,Month-to-month,Credit card,DSL,2,64.41,2233.16,0.0,1
CUST00957,Female,0,Yes,No,40,1,Month-to-month,Electronic check,No,1,95.0,23.67,0.0,1
CUST00958,Male,0,Yes,No,32,24,Month-to-month,Bank transfer,Fiber optic,3,73.17,1762.8,0.0,1
CUST00959,Female,0,No,No,54,57,One year,Credit card,DSL,2,73.78,4192.46,1.0,0
CUST00960,Male,1,No,No,38,70,One year,Mailed check,Fiber optic,2,47.81,3303.23,3.0,0
CUST00961,Female,0,No,No,31,41,Month-to-month,Credit card,No,3,41.7,1715.29,5.0,1
CUST00962,Female,0,No,No,19,54,Month-to-month,Electronic check,No,3,48.8,2640.36,1.0,0
CUST00963,Male,0,No,Yes,28,46,Two year,Electronic check,Fiber optic,2,75.63,3554.91,0.0,1
CUST00964,Male,0,Yes,No,68,60,Two year,Credit card,Fiber optic,3,22.92,1409.52,0.0,1
CUST00965,Male,0,No,No,56,60,One year,Credit card,DSL,3,110.72,6654.05,3.0,0
CUST00966,Female,0,No,No,55,57,Month-to-month,Electronic check,Fiber optic,2,35.63,1983.53,3.0,1
CUST00967,Male,0,Yes,No,51,31,Two year,Electronic check,Fiber optic,1,42.01,1248.64,3.0,1
CUST00968,Male,1,Yes,No,55,24,One year,Bank transfer,DSL,1,71.83,1753.86,1.0,1
CUST00969,Male,0,No,No,67,36,Month-to-month,Credit card,No,2,91.01,3266.36,0.0,1
CUST00970,Male,0,No,No,51,30,Month-to-month,Bank transfer,No,2,29.57,899.57,1.0,0
CUST00971,Male,1,No,Yes,35,24,One year,Bank transfer,DSL,4,51.77,1291.38,6.0,0
CUST00972,Female,0,No,No,47,30,Month-to-month,Bank transfer,No,3,116.87,3430.44,2.0,1
CUST00973,Male,1,Yes,No,32,7,Month-to-month,Electronic check,Fiber optic,3,46.23,393.46,3.0,1
CUST00974,Male,1,No,No,44,35,Two year,Credit card,Fiber optic,4,51.31,1844.32,1.0,0
CUST00975,Male,0,Yes,Yes,68,55,One year,Mailed check,No,3,103.65,5598.03,2.0,0
CUST00976,Male,0,No,No,51,14,Two year,Bank transfer,DSL,2,25.02,467.93,,0
CUST00977,Female,0,Yes,No,69,10,Month-to-month,Mailed check,No,1,66.46,680.67,5.0,0
CUST00978,Female,1,No,Yes,74,16,Two year,Mailed check,DSL,3,57.96,903.43,1.0,0
CUST00979,Male,0,Yes,No,55,54,Month-to-month,Bank transfer,No,2,51.66,2815.59,3.0,0
CUST00980,Male,0,Yes,No,50,70,One year,Credit card,Fiber optic,2,48.57,3351.03,2.0,0
CUST00981,Male,1,Yes,No,41,44,Month-to-month,Bank transfer,DSL,2,29.14,1309.47,2.0,1
CUST00982,Female,1,Yes,Yes,32,45,Month-to-month,Credit card,Fiber optic,4,51.48,2276.93,1.0,0
CUST00983,Female,1,Yes,No,47,56,Month-to-month,Electronic check,DSL,2,24.31,1462.38,2.0,1
CUST00984,Male,0,No,Yes,72,57,One year,Credit card,DSL,3,98.1,5594.71,0.0,1
CUST00985,Female,1,Yes,No,59,21,Month-to-month,Electronic check,DSL,1,59.82,1288.71,2.0,1
CUST00986,Female,0,Yes,No,68,68,Month-to-month,Electronic check,No,3,64.39,4339.22,1.0,1
CUST00987,Female,0,Yes,Yes,34,50,Month-to-month,Electronic check,No,1,109.36,5508.82,0.0,0
CUST00988,Female,0,Yes,No,22,33,Month-to-month,Bank transfer,No,3,85.81,2831.1,6.0,1
CUST00989,Female,0,No,No,46,7,One year,Credit card,No,1,20.81,75.08,2.0,1
CUST00990,Female,0,No,No,21,70,Two year,Bank transfer,No,3,114.32,7990.46,4.0,0
CUST00991,Male,0,Yes,No,27,15,Month-to-month,Electronic check,DSL,1,43.71,752.21,0.0,1
CUST00992,Female,0,Yes,No,73,32,One year,Electronic check,No,1,30.76,1027.27,1.0,0
CUST00993,Male,0,No,Yes,34,20,Two year,Mailed check,No,2,96.81,1917.25,1.0,1
CUST00994,Female,0,No,Yes,27,15,One year,Electronic check,DSL,2,70.05,957.29,2.0,1
CUST00995,Male,1,Yes,No,34,48,One year,Mailed check,Fiber optic,1,63.38,3000.62,1.0,0
CUST00996,Female,0,Yes,Yes,37,71,Month-to-month,Bank transfer,Fiber optic,2,44.95,3121.13,1.0,0
CUST00997,Male,0,Yes,Yes,41,21,Month-to-month,Credit card,No,3,74.75,1477.5,1.0,1
CUST00998,Male,0,Yes,No,22,42,Month-to-month,Mailed check,Fiber optic,3,47.44,2031.76,2.0,1
CUST00999,Female,0,Yes,Yes,51,26,Month-to-month,Electronic check,No,1,110.16,2867.28,3.0,1
CUST01000,Male,0,Yes,Yes,23,14,Two year,Credit card,DSL,3,41.52,671.04,3.0,1
CUST01001,Male,0,Yes,Yes,70,57,Month-to-month,Bank transfer,DSL,1,108.44,6131.2,0.0,0
CUST01002,Female,0,No,Yes,19,37,Month-to-month,Credit card,No,2,75.94,2809.67,7.0,0
CUST01003,Male,0,No,No,30,58,Two year,Electronic check,DSL,1,102.85,5895.59,2.0,0
CUST01004,Female,0,No,Yes,60,21,Month-to-month,Mailed check,Fiber optic,2,91.28,1887.14,2.0,1
CUST01005,Male,0,No,No,60,69,Two year,Credit card,Fiber optic,1,89.67,6176.12,2.0,0
CUST01006,Male,0,Yes,No,65,3,One year,Electronic check,No,4,52.43,138.56,2.0,0
CUST01007,Female,0,Yes,No,28,37,Month-to-month,Bank transfer,DSL,2,43.39,1608.11,0.0,1
CUST01008,Male,0,Yes,Yes,68,49,One year,Electronic check,DSL,1,41.09,,3.0,0
CUST01009,Male,1,No,No,64,19,One year,Mailed check,Fiber optic,1,105.72,2052.0,0.0,1
CUST01010,Female,1,No,No,74,12,Month-to-month,Credit card,Fiber optic,3,102.04,1186.01,1.0,1
CUST01011,Female,0,No,Yes,40,61,Month-to-month,Mailed check,DSL,2,64.06,3906.14,4.0,0
CUST01012,Female,1,Yes,Yes,72,41,Month-to-month,Credit card,No,3,33.24,1402.54,2.0,0
CUST01013,Male,0,Yes,No,33,33,One year,Mailed check,Fiber optic,4,58.23,1973.38,3.0,0
CUST01014,Male,0,No,No,48,50,Month-to-month,Credit card,No,4,81.93,4063.44,3.0,1
CUST01015,Female,0,No,No,28,68,One year,Mailed check,DSL,3,65.44,4485.33,3.0,0
CUST01016,Male,1,Yes,No,71,71,Month-to-month,Electronic check,Fiber optic,1,98.02,6975.98,1.0,0
CUST01017,Male,0,No,Yes,33,33,Month-to-month,Mailed check,No,3,119.76,3898.78,1.0,1
CUST01018,Male,0,Yes,No,25,24,Month-to-month,Bank transfer,Fiber optic,1,39.11,978.65,2.0,1
CUST01019,Male,0,No,Yes,21,61,Month-to-month,Credit card,DSL,3,65.97,4031.75,1.0,0
CUST01020,Male,0,Yes,No,57,61,Month-to-month,Mailed check,No,3,63.1,3762.03,2.0,1
CUST01021,Female,0,No,Yes,21,28,Month-to-month,Bank transfer,Fiber optic,3,50.45,1397.91,4.0,1
CUST01022,Female,0,No,Yes,73,58,Month-to-month,Credit card,No,2,39.81,2310.97,5.0,1
CUST01023,Male,0,No,No,42,43,Two year,Credit card,DSL,2,26.57,1112.22,1.0,0
CUST01024,Male,0,No,No,20,41,Month-to-month,Bank transfer,Fiber optic,4,108.71,4518.52,3.0,1
CUST01025,Male,1,No,No,49,39,One year,Credit card,No,1,61.98,2480.44,1.0,0
CUST01026,Female,1,No,No,20,49,Two year,Bank transfer,Fiber optic,2,69.69,3395.69,2.0,1
CUST01027,Female,0,Yes,Yes,44,17,Two year,Electronic check,DSL,2,111.69,1874.12,4.0,1
CUST01028,Female,1,Yes,No,46,70,Two year,Electronic check,DSL,4,97.63,6827.54,2.0,1
CUST01029,Female,1,Yes,No,49,70,Month-to-month,Credit card,DSL,1,33.05,2303.5,1.0,1
CUST01030,Female,0,Yes,No,67,65,One year,Electronic check,Fiber optic,1,76.54,4945.47,3.0,0
CUST01031,Male,1,No,No,68,5,Two year,Mailed check,Fiber optic,1,64.23,135.71,3.0,1
CUST01032,Male,0,Yes,Yes,36,2,Two year,Credit card,DSL,1,99.72,287.18,3.0,0
CUST01033,Male,0,Yes,Yes,38,22,One year,Electronic check,DSL,4,92.42,2033.26,4.0,0
CUST01034,Male,0,No,No,22,57,Month-to-month,Credit card,Fiber optic,3,89.04,5066.36,2.0,1
CUST01035,Female,0,No,No,35,66,Two year,Credit card,Fiber optic,3,54.05,3583.56,3.0,1
CUST01036,Male,0,No,Yes,45,16,Month-to-month,Credit card,Fiber optic,2,100.5,1604.0,1.0,1
CUST01037,Male,0,No,No,59,51,Month-to-month,Electronic check,Fiber optic,3,25.24,1265.72,1.0,0
CUST01038,Male,0,Yes,No,39,39,Month-to-month,Electronic check,No,1,35.96,1352.16,1.0,1
CUST01039,Male,1,Yes,No,38,40,Month-to-month,Credit card,DSL,2,53.56,2050.47,1.0,0
CUST01040,Female,0,No,Yes,23,38,Month-to-month,Electronic check,Fiber optic,2,27.68,984.12,3.0,1
CUST01041,Female,1,Yes,Yes,18,60,Month-to-month,Mailed check,Fiber optic,1,43.5,2554.17,4.0,0
